indice_a,indice_b,codigo_a,codigo_b,establecimiento_a,establecimiento_b,similitud_nombre,misma_direccion,mismo_telefono,status_a,status_b,decision
10703,10717,12-29-0034-46,12-29-0054-46,COLEGIO EVANGÉLICO TECNOLÓGICO PRIVADO MIXTO BERSHEBA BLESS GOD,COLEGIO EVANGELCO TECNOLOGICO PRIVADO MIXTO BERSHEBA BLESS GOD,96.0,True,True,ABIERTA,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
10706,10717,12-29-0037-46,12-29-0054-46,COLEGIO EVANGÉLICO TECNOLÓGICO PRIVADO MIXTO BERSHEBA BLESS GOD,COLEGIO EVANGELCO TECNOLOGICO PRIVADO MIXTO BERSHEBA BLESS GOD,96.0,True,True,ABIERTA,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
10716,10717,12-29-0052-46,12-29-0054-46,COLEGIO EVANGÉLICO TECNOLÓGICO PRIVADO MIXTO BERSHEBA BLESS GOD,COLEGIO EVANGELCO TECNOLOGICO PRIVADO MIXTO BERSHEBA BLESS GOD,96.0,True,True,ABIERTA,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
5784,5902,01-15-0734-46,01-15-7226-46,COLEGIO AMOR Y SABIDURIA,COLEGIO 'AMOR Y SABIDURIA',96.0,False,True,ABIERTA,ABIERTA,"Probable duplicado (mismo telefono, nombre casi identico): revisar"
10717,10718,12-29-0054-46,12-29-0055-46,COLEGIO EVANGELCO TECNOLOGICO PRIVADO MIXTO BERSHEBA BLESS GOD,COLEGIO EVANGÉLICO TECNOLÓGICO PRIVADO MIXTO BERSHEBA BLESS GOD,96.0,True,True,ABIERTA,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
10705,10717,12-29-0036-46,12-29-0054-46,COLEGIO EVANGÉLICO TECNOLÓGICO PRIVADO MIXTO BERSHEBA BLESS GOD,COLEGIO EVANGELCO TECNOLOGICO PRIVADO MIXTO BERSHEBA BLESS GOD,96.0,True,True,CERRADA TEMPORALMENTE,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
1708,1771,00-01-0810-46,00-01-2472-46,"INSTITUTO DE EDUCACIÓN BÁSICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ ""DOCTOR JUAN JOSÉ ARÉVALO BERMEJO""","INSTITUTO DE EDUCACIÓN BÁSICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ ""DR. JUAN JOSE AREVALO BERMEJO""",95.9,True,True,ABIERTA,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
10961,10965,07-01-0121-46,07-01-0149-46,CENTRO EDUCATIVO DE FORMACIÓN PROFESIONAL -CEFPRO-,CENTRO EDUCATIVO DE FORMACION PROFESIONAL CEFPRO,95.9,True,False,ABIERTA,CERRADA DEFINITIVAMENTE,"Probable duplicado (misma direccion, nombre casi identico): revisar"
10965,10980,07-01-0149-46,07-01-0184-46,CENTRO EDUCATIVO DE FORMACION PROFESIONAL CEFPRO,CENTRO EDUCATIVO DE FORMACIÓN PROFESIONAL -CEFPRO-,95.9,True,False,CERRADA DEFINITIVAMENTE,ABIERTA,"Probable duplicado (misma direccion, nombre casi identico): revisar"
6106,6173,01-17-0071-46,01-17-0289-46,CENTRO CULTURAL SAGRADA FAMILIA NO.2,CENTRO CULTURAL SAGRADA FAMILIA NO. 2,95.9,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
5686,5694,01-15-0488-46,01-15-0516-46,COLEGIO TECNOLÓGICO CEDROS DEL LÍBANO,COLEGIO TECNOLÓGICO CEDROS DE LIBANO,95.9,False,False,CERRADA DEFINITIVAMENTE,CERRADA DEFINITIVAMENTE,Probablemente distintos (direccion diferente): conservar ambos
11232,11313,10-01-0308-46,10-01-2106-46,"INSTITUTO PRIVADO MIXTO ""CENTRAL DE SUCHITEPÉQUEZ""",INSTITUTO PRIVADO MIXTO CENTRAL DE SUCHITEPEQUEZ,95.9,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
6626,6632,13-12-0116-46,13-12-0129-46,COLEGIO EVANGÉLICO PRIVADO MIXTO CASTILLO FUERTE,"COLEGIO EVANGELICO PRIVADO MIXTO ""CASTILLO FUERTE""",95.9,False,True,ABIERTA,ABIERTA,"Probable duplicado (mismo telefono, nombre casi identico): revisar"
